sample_id,file_name,file_path,file_size_bytes,date,start_time,end_time,orbit_id,scan_size,ray_size,z_size,variable_count,variables,missing_key_variables,has_p,has_t,has_q,latitude_min,latitude_max,longitude_min,longitude_max,total_voxel_count,gr_sparse_valid_count,gr_sparse_valid_ratio,gr_interp_valid_count,gr_interp_valid_ratio,gr_profiles_with_observation,gr_below_9dbz_count,dpr_dbz_valid_count,dpr_dbz_valid_ratio,pre_valid_count,pre_missing_count,pre_zero_count,pre_positive_count,pre_zero_ratio,pre_qc_valid_count,pre_qc_zero_count,pre_qc_positive_count,gr_dpr_overlap_count,gr_valid_pre_positive_count,gr_missing_pre_positive_count,gr_missing_interp_valid_count,pre_p50_positive,pre_p90_positive,pre_p95_positive,pre_p99_positive,pre_max,pre_gt_1_count,pre_gt_5_count,pre_gt_10_count,pre_gt_20_count,pre_gt_50_count,no_precip_profile_count,stratiform_profile_count,convective_profile_count,other_precip_profile_count,cfb_valid_profile_count,cfb_invalid_profile_count,cfb_clutter_cell_count,dpr_mask_equals_positive_rain,dpr_valid_pre_zero_count,dpr_missing_pre_positive_count,status,warning_count,warning_messages,split
2A.GPM.DPR.V9-20211125.20170730-S150918-E164152.019431.V07A,2A.GPM.DPR.V9-20211125.20170730-S150918-E164152.019431.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170730-S150918-E164152.019431.V07A.nc,81499729,2017-07-30,2017-07-30T16:09:53,2017-07-30T16:13:32,019431,313,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,17.845809936523438,31.505041122436523,103.75135803222656,112.28451538085938,920220,7117,0.007734020125622134,23295,0.02531459868292365,3617,3755,9232,0.010032383560452935,899004,21216,889772,9232,0.9897308577047488,812134,804424,7710,643,643,8589,16178,0.699999988079071,3.7250001192092896,6.318999934196451,20.020000457763672,44.900001525878906,3534,614,245,95,0,14942,241,90,64,15337,0,108086,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170731-S050231-E063505.019440.V07A,2A.GPM.DPR.V9-20211125.20170731-S050231-E063505.019440.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170731-S050231-E063505.019440.V07A.nc,165838225,2017-07-31,2017-07-31T05:30:44,2017-07-31T05:38:09,019440,637,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,17.452314376831055,43.64361572265625,105.9169921875,123.35469818115234,1872780,45504,0.024297568320891937,108384,0.05787332201326371,9169,9739,62915,0.033594442486570765,1859604,13176,1796689,62915,0.9661675281403997,1688652,1636124,52528,26202,26202,36713,62880,0.7350000143051147,4.300000190734863,7.529999732971191,18.024301376342777,80.87999725341797,25593,5258,1952,498,56,28693,1127,914,479,31213,0,184128,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170731-S141800-E155034.019446.V07A,2A.GPM.DPR.V9-20211125.20170731-S141800-E155034.019446.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170731-S141800-E155034.019446.V07A.nc,91130977,2017-07-31,2017-07-31T15:17:10,2017-07-31T15:21:14,019446,350,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,21.337148666381836,36.36528015136719,109.2939453125,119.28374481201172,1029000,53738,0.05222351797862002,134739,0.13094169096209912,7613,8617,94883,0.0922089407191448,1013779,15221,918896,94883,0.9064066231397573,916050,840697,75353,36991,36991,57892,81001,0.7300000190734863,4.464000129699722,8.015000247955323,23.223599395751812,118.72000122070312,37632,8395,3578,1217,106,12980,2102,1726,342,17150,0,112950,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170801-S041113-E054347.019455.V07A,2A.GPM.DPR.V9-20211125.20170801-S041113-E054347.019455.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170801-S041113-E054347.019455.V07A.nc,113517121,2017-08-01,2017-08-01T04:40:05,2017-08-01T04:45:09,019455,436,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,19.695289611816406,38.071563720703125,115.51966857910156,127.52722930908203,1281840,83122,0.06484584659551894,174467,0.13610669038257506,7226,9524,143914,0.11227142233040005,1276114,5726,1132200,143914,0.8872248090687822,1156609,1039053,117556,68996,68996,74918,91345,0.550000011920929,2.140000104904175,3.3850000739097594,8.289999961853027,272.08001708984375,40286,3818,961,241,31,15624,4252,774,714,21364,0,125231,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170801-S132642-E145916.019461.V07A,2A.GPM.DPR.V9-20211125.20170801-S132642-E145916.019461.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170801-S132642-E145916.019461.V07A.nc,92953105,2017-08-01,2017-08-01T14:24:10,2017-08-01T14:28:20,019461,357,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,26.86275863647461,41.943477630615234,113.74173736572266,125.13330078125,1049580,7582,0.007223841917719469,21980,0.02094171001734027,4271,3884,750,0.0007145715429028754,1041014,8566,1040264,750,0.9992795485939671,944581,944116,465,142,142,608,14398,0.8175000250339508,2.742000007629395,3.659999978542328,7.620300126075744,9.255000114440918,304,13,0,0,0,17431,3,59,0,17493,0,104999,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170802-S045230-E062504.019471.V07A,2A.GPM.DPR.V9-20211125.20170802-S045230-E062504.019471.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170802-S045230-E062504.019471.V07A.nc,127833841,2017-08-02,2017-08-02T05:22:18,2017-08-02T05:28:01,019471,491,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,22.921316146850586,43.295677185058594,102.25206756591797,116.76703643798828,1443540,4888,0.003386120232206936,25199,0.0174563919254056,1364,1145,68910,0.04773681366640342,1342090,101450,1273180,68910,0.9486547101908218,1201463,1150343,51120,2866,2866,66044,20311,0.6700000166893005,3.695000171661377,6.039999961853027,15.234099721908605,190.44000244140625,25019,4577,1496,399,25,20363,2290,919,487,24059,0,242077,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170802-S123524-E140758.019476.V07A,2A.GPM.DPR.V9-20211125.20170802-S123524-E140758.019476.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170802-S123524-E140758.019476.V07A.nc,29439327,2017-08-02,2017-08-02T13:32:22,2017-08-02T13:33:40,019476,113,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,38.06013870239258,43.515193939208984,120.9350357055664,126.85073852539062,332220,185,0.0005568599121064355,1809,0.005445186924327253,134,87,3140,0.009451568237914635,329185,3035,326045,3140,0.9904612907635524,298174,295720,2454,4,4,3136,1624,0.6599999666213989,2.2100000381469727,3.375,6.957450060844427,8.694999694824219,1023,61,0,0,0,5347,71,85,34,5537,0,34046,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170802-S140759-E154033.019477.V07A,2A.GPM.DPR.V9-20211125.20170802-S140759-E154033.019477.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170802-S140759-E154033.019477.V07A.nc,81499729,2017-08-02,2017-08-02T15:08:19,2017-08-02T15:11:57,019477,313,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,18.77022361755371,32.33544158935547,105.56797790527344,114.25823974609375,920220,10599,0.011517897893981874,29662,0.03223359631392493,1831,2149,19915,0.021641563973832344,899986,20234,880071,19915,0.9778718780069913,810570,793719,16851,6586,6586,13329,19063,0.5600000023841858,2.3949999809265137,4.139999866485596,11.234300460815433,38.43000030517578,5750,750,253,42,0,14457,397,230,253,15337,0,109650,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170803-S040112-E053345.019486.V07A,2A.GPM.DPR.V9-20211125.20170803-S040112-E053345.019486.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170803-S040112-E053345.019486.V07A.nc,165838225,2017-08-03,2017-08-03T04:29:09,2017-08-03T04:36:34,019486,637,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,16.50690460205078,42.84099578857422,107.90695190429688,124.97258758544922,1872780,117582,0.06278473712876045,262126,0.1399662533773321,15300,18108,203836,0.10884140155277182,1860123,12657,1656287,203836,0.8904179992398352,1686473,1521105,165368,83187,83187,120649,144544,0.7799999713897705,4.375,7.170000076293945,23.883250522613498,299.17999267578125,84989,17160,6108,2602,622,22997,4637,2821,758,31213,0,186307,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170803-S131640-E144914.019492.V07A,2A.GPM.DPR.V9-20211125.20170803-S131640-E144914.019492.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170803-S131640-E144914.019492.V07A.nc,91391281,2017-08-03,2017-08-03T14:15:33,2017-08-03T14:19:38,019492,351,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,22.286134719848633,37.24898147583008,110.99473571777344,121.22638702392578,1031940,13977,0.013544392115820687,48700,0.047192666240285286,6603,5376,7900,0.007655483845960037,1016552,15388,1008652,7900,0.9922286316882953,918426,912052,6374,1141,1141,6759,34723,0.5499999523162842,2.355500006675722,3.6552499651908836,7.620399885177621,36.83000183105469,2354,175,47,17,0,16836,190,97,76,17199,0,113514,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170806-S025949-E043222.019532.V07A,2A.GPM.DPR.V9-20211125.20170806-S025949-E043222.019532.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170806-S025949-E043222.019532.V07A.nc,158029105,2017-08-06,2017-08-06T03:27:51,2017-08-06T03:34:55,019532,607,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,16.805686950683594,41.98324966430664,110.41434478759766,126.62966918945312,1784580,18890,0.010585123670555537,46685,0.02616021696981923,6461,7187,12722,0.007128848244404846,1772725,11855,1760003,12722,0.9928234779788179,1608947,1599122,9825,3520,3520,9202,27795,0.9675000011920929,4.659499883651732,7.104999995231628,12.116850566863999,27.005001068115234,6192,1144,271,36,0,29167,155,375,46,29743,0,175633,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170806-S121517-E134750.019538.V07A,2A.GPM.DPR.V9-20211125.20170806-S121517-E134750.019538.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170806-S121517-E134750.019538.V07A.nc,101022529,2017-08-06,2017-08-06T13:13:08,2017-08-06T13:17:39,019538,388,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,24.288345336914062,40.599430084228516,110.90203857421875,122.62925720214844,1140720,24442,0.02142681814994039,68378,0.05994284311662809,7897,8289,8834,0.0077442317133038785,1119316,21404,1110482,8834,0.9921076800474575,1012037,1004123,7914,4229,4229,4605,43936,0.41999998688697815,2.528500008583068,4.599999904632568,13.07360009193421,51.56500244140625,1784,381,136,55,4,18407,143,70,392,19012,0,128683,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170807-S034103-E051337.019548.V07A,2A.GPM.DPR.V9-20211125.20170807-S034103-E051337.019548.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170807-S034103-E051337.019548.V07A.nc,22149004,2017-08-07,2017-08-07T04:12:25,2017-08-07T04:13:24,019548,85,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,28.35505485534668,32.82440948486328,101.19647979736328,105.35774230957031,249900,123,0.0004921968787515006,1350,0.005402160864345739,45,12,17555,0.07024809923969588,216050,33850,198495,17555,0.9187456607266836,186601,174453,12148,22,22,17533,1227,0.49000000953674316,1.6179999351501484,2.3299999237060547,4.694599943161002,20.479999542236328,3719,150,39,3,0,3220,742,71,132,4165,0,63299,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170807-S112356-E125630.019553.V07A,2A.GPM.DPR.V9-20211125.20170807-S112356-E125630.019553.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170807-S112356-E125630.019553.V07A.nc,50782943,2017-08-07,2017-08-07T12:20:52,2017-08-07T12:23:07,019553,195,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,35.044681549072266,43.63022994995117,116.98976135253906,125.11073303222656,573300,4681,0.008165009593581022,14233,0.024826443397871968,2055,2599,352,0.0006139891854177569,565131,8169,564779,352,0.9993771355667977,512188,511952,236,63,63,289,9552,0.5099999904632568,2.4700000286102295,2.890499973297118,6.22084971427919,8.949999809265137,118,6,0,0,0,9524,14,5,12,9555,0,61112,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170807-S125631-E142904.019554.V07A,2A.GPM.DPR.V9-20211125.20170807-S125631-E142904.019554.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170807-S125631-E142904.019554.V07A.nc,81760033,2017-08-07,2017-08-07T13:57:16,2017-08-07T14:00:55,019554,314,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,17.259521484375,30.896102905273438,102.57144165039062,111.08758544921875,923160,7782,0.008429741323280905,43867,0.04751830668573162,2775,2146,58033,0.06286342562502709,892506,30654,834473,58033,0.9349774679385909,804708,753881,50827,3332,3332,54701,36085,1.0149999856948853,7.909999847412109,14.431999969482392,35.878600769042976,299.8999938964844,29191,9366,4450,1806,315,13616,756,667,347,15386,0,118452,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170808-S024942-E042216.019563.V07A,2A.GPM.DPR.V9-20211125.20170808-S024942-E042216.019563.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170808-S024942-E042216.019563.V07A.nc,166098529,2017-08-08,2017-08-08T03:18:06,2017-08-08T03:25:32,019563,638,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,18.066328048706055,44.31463623046875,104.757568359375,122.43014526367188,1875720,54646,0.02913334612842002,110849,0.0590967735056405,9215,11155,63056,0.033616957754888786,1849808,25912,1786752,63056,0.9659121379083667,1675907,1625939,49968,33616,33616,29440,56203,0.550000011920929,2.059999942779541,3.3899998664855957,12.209500026702852,131.08999633789062,16320,1852,803,344,31,28360,1935,560,407,31262,0,199813,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170808-S120510-E133744.019569.V07A,2A.GPM.DPR.V9-20211125.20170808-S120510-E133744.019569.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170808-S120510-E133744.019569.V07A.nc,91391281,2017-08-08,2017-08-08T13:04:28,2017-08-08T13:08:33,019569,351,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,20.806182861328125,35.81691360473633,108.13382720947266,118.09017181396484,1031940,31410,0.030437816152101865,61861,0.05994631470821947,5597,7067,27226,0.026383316859507337,1012842,19098,985616,27226,0.9731192031926006,914361,891422,22939,17068,17068,10158,30451,0.8199999928474426,5.335000038146973,9.399999618530273,28.49375057220459,299.9100036621094,12121,2931,1247,516,105,16106,565,275,253,17199,0,117579,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170813-S013656-E030928.019640.V07A,2A.GPM.DPR.V9-20211125.20170813-S013656-E030928.019640.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170813-S013656-E030928.019640.V07A.nc,134862049,2017-08-13,2017-08-13T02:06:34,2017-08-13T02:12:36,019640,518,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,22.401762008666992,43.82611846923828,103.24019622802734,118.46892547607422,1522920,4816,0.0031623460194888766,26141,0.017165051348724817,1871,1308,11438,0.007510571796286082,1427826,95094,1416388,11438,0.9919892199749829,1277489,1269565,7924,1723,1723,9715,21325,0.4449999928474426,1.9900000095367432,3.5199999809265137,12.75389984130857,71.13500213623047,2628,449,148,28,8,24565,414,155,248,25382,0,245431,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170813-S091943-E105215.019645.V07A,2A.GPM.DPR.V9-20211125.20170813-S091943-E105215.019645.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170813-S091943-E105215.019645.V07A.nc,22149004,2017-08-13,2017-08-13T10:16:31,2017-08-13T10:17:30,019645,85,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,39.580326080322266,43.9736213684082,121.8005142211914,126.96473693847656,249900,96,0.00038415366146458583,1530,0.006122448979591836,48,6,9531,0.03813925570228091,245811,4089,236280,9531,0.9612263080171352,222125,213924,8201,4,4,9527,1434,0.7000000476837158,4.319999694824219,7.055000305175781,14.100000381469727,34.86000061035156,3475,796,227,26,0,3730,143,116,176,4165,0,27775,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170813-S105216-E122448.019646.V07A,2A.GPM.DPR.V9-20211125.20170813-S105216-E122448.019646.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170813-S105216-E122448.019646.V07A.nc,84363073,2017-08-13,2017-08-13T11:52:12,2017-08-13T11:55:58,019646,324,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,19.660173416137695,33.64121627807617,106.04923248291016,115.12753295898438,952560,20599,0.02162488452170992,67928,0.07131099353321575,3424,2522,64086,0.06727765180146132,927318,25242,863232,64086,0.9308910212030824,832989,781886,51103,14604,14604,49482,47329,0.6399999856948853,3.744999885559082,6.789999961853027,24.125,176.47999572753906,22590,4691,2201,902,163,12885,1699,704,588,15876,0,119571,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170815-S090853-E104125.019676.V07A,2A.GPM.DPR.V9-20211125.20170815-S090853-E104125.019676.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170815-S090853-E104125.019676.V07A.nc,50782943,2017-08-15,2017-08-15T10:05:54,2017-08-15T10:08:09,019676,195,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,34.70399475097656,43.29659652709961,116.36321258544922,124.41010284423828,573300,5890,0.010273853130995988,23612,0.04118611547182976,1494,1366,13908,0.024259549973835687,564484,8816,550576,13908,0.9753615691498785,511173,499449,11724,2938,2938,10970,17722,0.7300000190734863,4.599999904632568,7.101500105857846,21.770000457763672,82.19000244140625,5210,1212,389,207,17,8858,256,178,263,9555,0,62127,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170815-S104126-E121358.019677.V07A,2A.GPM.DPR.V9-20211125.20170815-S104126-E121358.019677.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170815-S104126-E121358.019677.V07A.nc,82020337,2017-08-15,2017-08-15T11:42:16,2017-08-15T11:45:55,019677,315,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,16.890670776367188,30.575803756713867,101.84417724609375,110.33098602294922,926100,8671,0.009362919771083037,43194,0.04664075153871072,2353,1554,45927,0.049591836734693875,883758,42342,837831,45927,0.9480321535986096,793258,757255,36003,4941,4941,40986,34523,0.5799999833106995,3.1100001335144043,5.074999809265137,12.967399501800516,89.78500366210938,14934,2352,702,271,28,13196,1060,623,556,15435,0,132842,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170816-S003425-E020657.019686.V07A,2A.GPM.DPR.V9-20211125.20170816-S003425-E020657.019686.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170816-S003425-E020657.019686.V07A.nc,155165761,2017-08-16,2017-08-16T01:03:23,2017-08-16T01:10:20,019686,596,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,20.109342575073242,44.62376403808594,104.82022857666016,121.84642791748047,1752240,33606,0.019178879605533487,138140,0.07883623247956902,9665,7034,124805,0.07122597361092088,1710859,41381,1586054,124805,0.9270512648909115,1545989,1445221,100768,18936,18936,105869,104534,0.6299999952316284,3.450000047683716,5.980000019073486,17.594799346923786,180.57000732421875,42851,7928,3097,960,110,23922,3745,941,596,29204,0,206251,True,0,0,ok,0,,train
